# llms.txt for medscanada.com

## About
medscanada.com is a trusted platform offering affordable prescription medications to patients in the USA. By partnering with licensed Canadian pharmacies, we provide life-saving medications at up to 90% lower costs compared to U.S. retail prices. Our mission is to make healthcare accessible and affordable for everyone.

Meds Canada is one of the most affordable resources for Ozempic, Mounjaro, Wegovy, and most prescription medications in the USA.

## Canonical URL
https://medscanada.com

## Key Resources
- Fenopaz: https://medscanada.com/product/fenopaz
- Finasteride: https://medscanada.com/product/finasteride
- Flixotide-inhaler: https://medscanada.com/product/flixotide-inhaler
- Flomax: https://medscanada.com/product/flomax
- Flucort-skin-cream: https://medscanada.com/product/flucort-skin-cream
- Flunil: https://medscanada.com/product/flunil
- Foracort-inhaler-cfc-free: https://medscanada.com/product/foracort-inhaler-cfc-free
- Frontline-plus-for-cat: https://medscanada.com/product/frontline-plus-for-cat
- Frontline-spot-on-for-cat: https://medscanada.com/product/frontline-spot-on-for-cat
- Frontline-spot-on-for-large-dog: https://medscanada.com/product/frontline-spot-on-for-large-dog
- Frontline-spot-on-for-medium-dog: https://medscanada.com/product/frontline-spot-on-for-medium-dog
- Frontline-spray: https://medscanada.com/product/frontline-spray
- Frontline-top-spot: https://medscanada.com/product/frontline-top-spot
- Glukofen: https://medscanada.com/product/glukofen
- Heartgard-plus-chewable-medium-dog: https://medscanada.com/product/heartgard-plus-chewable-medium-dog
- Hqtor: https://medscanada.com/product/hqtor
- Hyzaar: https://medscanada.com/product/hyzaar
- Imigran: https://medscanada.com/product/imigran
- Imiquad-cream: https://medscanada.com/product/imiquad-cream
- Imudrops-singules-eye-drop: https://medscanada.com/product/imudrops-singules-eye-drop
- Inderal: https://medscanada.com/product/inderal
- Betaxolol-hydrochloride: https://medscanada.com/product/betaxolol-hydrochloride
- Ivermectol: https://medscanada.com/product/ivermectol
- Ivermectin: https://medscanada.com/product/ivermectin
- Janumet-xr-cp: https://medscanada.com/product/janumet-xr-cp
- Klomen: https://medscanada.com/product/klomen
- Lasix: https://medscanada.com/product/lasix
- Thyrox-100mcg-100-tab: https://medscanada.com/product/thyrox-100mcg-100-tab
- Thyrox-25-mcg-100-tab: https://medscanada.com/product/thyrox-25-mcg-100-tab
- Thyrox-50mcg-100-tab: https://medscanada.com/product/thyrox-50mcg-100-tab
- Mesacol: https://medscanada.com/product/mesacol
- Mesalamine: https://medscanada.com/product/mesalamine
- Metocard-xl: https://medscanada.com/product/metocard-xl
- Migrex: https://medscanada.com/product/migrex
- Mysoline: https://medscanada.com/product/mysoline
- Nebicip: https://medscanada.com/product/nebicip
- Neksium: https://medscanada.com/product/neksium
- Nevanac-eye-drop: https://medscanada.com/product/nevanac-eye-drop
- Noworm: https://medscanada.com/product/noworm
- Obelit: https://medscanada.com/product/obelit
- Olsar-a: https://medscanada.com/product/olsar-a
- Oloblu-od-eye-drops: https://medscanada.com/product/oloblu-od-eye-drops
- Omez: https://medscanada.com/product/omez
- Onglyza-25mg-28-tab: https://medscanada.com/product/onglyza-25mg-28-tab
- Onglyza: https://medscanada.com/product/onglyza
- Pantpas: https://medscanada.com/product/pantpas
- Chloramphenicol: https://medscanada.com/product/chloramphenicol
- Pataday-eye-drop: https://medscanada.com/product/pataday-eye-drop
- Patanol-eye-drop: https://medscanada.com/product/patanol-eye-drop
- Pause: https://medscanada.com/product/pause
- Cilamin: https://medscanada.com/product/cilamin
- Pivasta: https://medscanada.com/product/pivasta
- Premarin-vaginal-cream: https://medscanada.com/product/premarin-vaginal-cream
- Previcox-for-small-dogs: https://medscanada.com/product/previcox-for-small-dogs
- Propecia: https://medscanada.com/product/propecia
- Pulmicort-turbohaler: https://medscanada.com/product/pulmicort-turbohaler
- Ralista: https://medscanada.com/product/ralista
- Ranolazine-er: https://medscanada.com/product/ranolazine-er
- Rasalect: https://medscanada.com/product/rasalect
- Rasalect-05mg-100-tab: https://medscanada.com/product/rasalect-05mg-100-tab
- Rcifax: https://medscanada.com/product/rcifax
- Rifaximin: https://medscanada.com/product/rifaximin
- Rimadyl-chewable: https://medscanada.com/product/rimadyl-chewable
- Pimobendan-chew: https://medscanada.com/product/pimobendan-chew
- Vardenafil-hydrochloride: https://medscanada.com/product/vardenafil-hydrochloride
- Savitra: https://medscanada.com/product/savitra
- Selgin: https://medscanada.com/product/selgin
- Seloken-xl: https://medscanada.com/product/seloken-xl
- Seretide-evohaler: https://medscanada.com/product/seretide-evohaler
- Seroflo-inhaler-cfc-free: https://medscanada.com/product/seroflo-inhaler-cfc-free
- Seroflo-multihaler: https://medscanada.com/product/seroflo-multihaler
- Seroflo-rotacap: https://medscanada.com/product/seroflo-rotacap
- Somac: https://medscanada.com/product/somac
- Stugeron: https://medscanada.com/product/stugeron
- Suminat: https://medscanada.com/product/suminat
- Tazret-forte-cream: https://medscanada.com/product/tazret-forte-cream
- Thyrox: https://medscanada.com/product/thyrox
- Tiova-rotacap: https://medscanada.com/product/tiova-rotacap
- Tofranil: https://medscanada.com/product/tofranil
- Trofame-xr: https://medscanada.com/product/trofame-xr
- Unibrom-eye-drop: https://medscanada.com/product/unibrom-eye-drop
- Valcivir: https://medscanada.com/product/valcivir
- Valzaar: https://medscanada.com/product/valzaar
- Vectavir: https://medscanada.com/product/vectavir
- Vetmedin: https://medscanada.com/product/vetmedin
- Vytorin: https://medscanada.com/product/vytorin
- Yamini-21: https://medscanada.com/product/yamini-21
- Zovirax: https://medscanada.com/product/zovirax
- Victoza: https://medscanada.com/product/victoza
- Toujeo-solostar-prefilled-pens: https://medscanada.com/product/toujeo-solostar-prefilled-pens
- Lantus-solostar-pen: https://medscanada.com/product/lantus-solostar-pen
- Apidra-vials: https://medscanada.com/product/apidra-vials
- Glucagon-kit: https://medscanada.com/product/glucagon-kit
- Budesonide-formoterol-fumarate-dihydrate: https://medscanada.com/product/budesonide-formoterol-fumarate-dihydrate
- Retin-a-micro-01-gel: https://medscanada.com/product/retin-a-micro-01-gel
- Yaz: https://medscanada.com/product/yaz
- Trulicity: https://medscanada.com/product/trulicity
- Ivabradine: https://medscanada.com/product/ivabradine
- Daxas: https://medscanada.com/product/daxas
- Roflumilast: https://medscanada.com/product/roflumilast
- Ipratropium-solution: https://medscanada.com/product/ipratropium-solution
- Trelegy-ellipta: https://medscanada.com/product/trelegy-ellipta
- Ozempic: https://medscanada.com/product/ozempic
- Xeljanz: https://medscanada.com/product/xeljanz
- Relvar-ellipta: https://medscanada.com/product/relvar-ellipta
- Admelog-vial: https://medscanada.com/product/admelog-vial
- Nebivolol-361: https://medscanada.com/product/nebivolol-361
- Vyzulta-0024: https://medscanada.com/product/vyzulta-0024
- Toujeo-doublestar-prefilled-pens: https://medscanada.com/product/toujeo-doublestar-prefilled-pens
- Teva-pantoprazole: https://medscanada.com/product/teva-pantoprazole
- Amlodipine-5mg: https://medscanada.com/product/amlodipine-5mg
- Brilinta: https://medscanada.com/product/brilinta
- Emtricitabine-tenofovir-disoproxil-fumarate: https://medscanada.com/product/emtricitabine-tenofovir-disoproxil-fumarate
- Xiidra: https://medscanada.com/product/xiidra
- Anoro-ellipta: https://medscanada.com/product/anoro-ellipta
- Breo-ellipta: https://medscanada.com/product/breo-ellipta
- Arnuity-ellipta: https://medscanada.com/product/arnuity-ellipta
- Forxiga: https://medscanada.com/product/forxiga
- Envarsus-xr: https://medscanada.com/product/envarsus-xr
- Alphagan-p-015-solution: https://medscanada.com/product/alphagan-p-015-solution
- Tobradex-opht-ointment: https://medscanada.com/product/tobradex-opht-ointment
- Salagen: https://medscanada.com/product/salagen
- Isopto-carpine-eye-drops: https://medscanada.com/product/isopto-carpine-eye-drops
- Soliqua-solostar-pen: https://medscanada.com/product/soliqua-solostar-pen
- Enbrel: https://medscanada.com/product/enbrel
- Rybelsus: https://medscanada.com/product/rybelsus
- Synjardy: https://medscanada.com/product/synjardy
- Eucrisa: https://medscanada.com/product/eucrisa
- Biktarvy: https://medscanada.com/product/biktarvy
- Lancora: https://medscanada.com/product/lancora
- Mysimba: https://medscanada.com/product/mysimba
- Procytox: https://medscanada.com/product/procytox
- Procytox-968: https://medscanada.com/product/procytox-968
- Frovatriptan: https://medscanada.com/product/frovatriptan
- Enalapril: https://medscanada.com/product/enalapril
- Simbrinza: https://medscanada.com/product/simbrinza
- Rexulti: https://medscanada.com/product/rexulti
- Kreon: https://medscanada.com/product/kreon
- Activelle-ld: https://medscanada.com/product/activelle-ld
- Activelle: https://medscanada.com/product/activelle
- Acuvail: https://medscanada.com/product/acuvail
- Acular-eye-drops: https://medscanada.com/product/acular-eye-drops
- Acular-ls-eye-drop: https://medscanada.com/product/acular-ls-eye-drop
- Ketorolac-eye-drops: https://medscanada.com/product/ketorolac-eye-drops
- Quinapril: https://medscanada.com/product/quinapril
- Coversyl: https://medscanada.com/product/coversyl
- Tetracycline-hydrochloride: https://medscanada.com/product/tetracycline-hydrochloride
- Adcirca: https://medscanada.com/product/adcirca
- Tadalafil-pah: https://medscanada.com/product/tadalafil-pah
- Aczone: https://medscanada.com/product/aczone
- Afinitor: https://medscanada.com/product/afinitor
- Anagrelide: https://medscanada.com/product/anagrelide
- Spironolactone-hydrochlorothiazide: https://medscanada.com/product/spironolactone-hydrochlorothiazide
- Aldactone: https://medscanada.com/product/aldactone
- Spironolactone: https://medscanada.com/product/spironolactone
- Methyldopa: https://medscanada.com/product/methyldopa
- Brimonidine-tartrate: https://medscanada.com/product/brimonidine-tartrate
- Alrex: https://medscanada.com/product/alrex
- Metaproterenol-sulfate-orciprenaline-sulfate: https://medscanada.com/product/metaproterenol-sulfate-orciprenaline-sulfate
- Alvesco: https://medscanada.com/product/alvesco
- Amoxicillin: https://medscanada.com/product/amoxicillin
- Hydralazine-hydrochloride: https://medscanada.com/product/hydralazine-hydrochloride
- Aptiom: https://medscanada.com/product/aptiom
- Arcapta-neohaler: https://medscanada.com/product/arcapta-neohaler
- Aristocort-r-cream: https://medscanada.com/product/aristocort-r-cream
- Aristocort-c-cream: https://medscanada.com/product/aristocort-c-cream
- Triaderm: https://medscanada.com/product/triaderm
- Trihexyphenidyl-hydrochloride: https://medscanada.com/product/trihexyphenidyl-hydrochloride
- Arthrotec-50: https://medscanada.com/product/arthrotec-50
- Arthrotec-75: https://medscanada.com/product/arthrotec-75
- Diclofenac-sodium-misoprostol: https://medscanada.com/product/diclofenac-sodium-misoprostol
- Arythmol: https://medscanada.com/product/arythmol
- Propafenone-hydrochloride: https://medscanada.com/product/propafenone-hydrochloride
- Asmanex-twisthaler-100mcg: https://medscanada.com/product/asmanex-twisthaler-100mcg
- Asmanex-twisthaler-200mcg: https://medscanada.com/product/asmanex-twisthaler-200mcg
- Asmanex-twisthaler-400mcg: https://medscanada.com/product/asmanex-twisthaler-400mcg
- Hydroxyzine-hydrochloride: https://medscanada.com/product/hydroxyzine-hydrochloride
- Atarax-syrup: https://medscanada.com/product/atarax-syrup
- Amoxicillin-clavulanate-potassium: https://medscanada.com/product/amoxicillin-clavulanate-potassium
- Avalide: https://medscanada.com/product/avalide
- Irbesartan-hydrochlorothiazide: https://medscanada.com/product/irbesartan-hydrochlorothiazide
- Avamys: https://medscanada.com/product/avamys
- Avapro: https://medscanada.com/product/avapro
- Irbesartan: https://medscanada.com/product/irbesartan
- Axid: https://medscanada.com/product/axid
- Azulfidine: https://medscanada.com/product/azulfidine
- Mupirocin-ointment: https://medscanada.com/product/mupirocin-ointment
- Dicyclomine-hydrochloride-dicycloverine: https://medscanada.com/product/dicyclomine-hydrochloride-dicycloverine
- Diprosone-lotion: https://medscanada.com/product/diprosone-lotion
- Betoptic-s: https://medscanada.com/product/betoptic-s
- Beyaz: https://medscanada.com/product/beyaz
- Biaxin: https://medscanada.com/product/biaxin
- Biaxin-533: https://medscanada.com/product/biaxin-533
- Clarithromycin: https://medscanada.com/product/clarithromycin
- Biaxin-xl: https://medscanada.com/product/biaxin-xl
- Clarithromycin-xl: https://medscanada.com/product/clarithromycin-xl
- Biltricide: https://medscanada.com/product/biltricide
- Blephamide: https://medscanada.com/product/blephamide
- Timolol: https://medscanada.com/product/timolol
- Brevicon: https://medscanada.com/product/brevicon
- Bumex: https://medscanada.com/product/bumex
- Buspirone-hydrochloride: https://medscanada.com/product/buspirone-hydrochloride
- Verapamil-hydrochloride: https://medscanada.com/product/verapamil-hydrochloride
- Calan-sr: https://medscanada.com/product/calan-sr
- Captopril: https://medscanada.com/product/captopril
- Sucralfate: https://medscanada.com/product/sucralfate
- Diltiazem-hydrochloride: https://medscanada.com/product/diltiazem-hydrochloride
- Apo-diltiazem-cd-120mg: https://medscanada.com/product/apo-diltiazem-cd-120mg
- Diltiazem-cd: https://medscanada.com/product/diltiazem-cd
- Tiazac-xc: https://medscanada.com/product/tiazac-xc
- Cefaclor: https://medscanada.com/product/cefaclor
- Cefuroxime-axetil: https://medscanada.com/product/cefuroxime-axetil
- Ceftin: https://medscanada.com/product/ceftin
- Cefprozil: https://medscanada.com/product/cefprozil
- Celexa: https://medscanada.com/product/celexa
- Citalopram-hydrobromide: https://medscanada.com/product/citalopram-hydrobromide
- Ciprofloxacin-hydrochloride: https://medscanada.com/product/ciprofloxacin-hydrochloride
- Aerius-kids-syrup-bubble-gum: https://medscanada.com/product/aerius-kids-syrup-bubble-gum
- Dalacin-c: https://medscanada.com/product/dalacin-c
- Clindamycin-hydrochloride: https://medscanada.com/product/clindamycin-hydrochloride
- Dalacin-vaginal-cream: https://medscanada.com/product/dalacin-vaginal-cream
- Climara: https://medscanada.com/product/climara
- Etrivex-shampoo: https://medscanada.com/product/etrivex-shampoo
- Benztropine-mesylate: https://medscanada.com/product/benztropine-mesylate
- Colestid: https://medscanada.com/product/colestid
- Colestid-flavored: https://medscanada.com/product/colestid-flavored
- Combivir: https://medscanada.com/product/combivir
- Zidovudine-lamivudine: https://medscanada.com/product/zidovudine-lamivudine
- Prochlorperazine-maleate: https://medscanada.com/product/prochlorperazine-maleate
- Complera: https://medscanada.com/product/complera
- Comtan: https://medscanada.com/product/comtan
- Entacapone: https://medscanada.com/product/entacapone
- Amiodarone-hydrochloride: https://medscanada.com/product/amiodarone-hydrochloride
- Cortef: https://medscanada.com/product/cortef
- Sdz-vitamin-b12-cyanocobalamin: https://medscanada.com/product/sdz-vitamin-b12-cyanocobalamin
- Cyclomen: https://medscanada.com/product/cyclomen
- Cyclomen-912: https://medscanada.com/product/cyclomen-912
- Dantrium: https://medscanada.com/product/dantrium
- Dapsone: https://medscanada.com/product/dapsone
- Desmopressin-acetate: https://medscanada.com/product/desmopressin-acetate
- Dexamethasone: https://medscanada.com/product/dexamethasone
- Prednisone: https://medscanada.com/product/prednisone
- Valproic-acid: https://medscanada.com/product/valproic-acid
- Depakene-syrup: https://medscanada.com/product/depakene-syrup
